sentence_id,event,causes,bad,result,event_first_index,event_last_index,causes_first_index,causes_last_index,bad_first_index,bad_last_index,result_first_index,result_last_index,sentence_text,answer
84630890,gluten,causes,bad,problems,17,17,18,18,20,20,21,21,"For most people , gluten is a valuable food , but for nearly one percent of people gluten causes very bad problems .",not suitable
84951217,Flea,causes,bad,effects,4,4,7,7,8,8,10,10,Possible Bad Batch of Flea Medication which causes bad side effects !,negative
84951217,Medication,causes,bad,effects,5,5,7,7,8,8,10,10,Possible Bad Batch of Flea Medication which causes bad side effects !,negative
84961431,AI,creates,furious,firefights,1,1,5,5,7,7,8,8,The AI of both sides creates some furious firefights .,not suitable
84961431,sides,creates,furious,firefights,4,4,5,5,7,7,8,8,The AI of both sides creates some furious firefights .,not suitable
85513185,it,creates,bad,spot,1,1,3,3,5,5,7,7,Plus it also creates a bad blind spot when you try to turn to see if car is behind you .,negative
86150180,shape,creates,annoying,tunnel,30,30,31,31,41,41,34,34,"It 's not DOT certified ( which I knew ) , but I do n't care it 's the perfect look on my Rocker C. The only warning is the shape creates a wind tunnel which is kind of loud and annoying after a while .",not suitable
86659861,This,creates,sad,state,0,0,1,1,3,3,4,4,This creates a sad state of affairs in music .,negative
86913238,storm,causes,terrible,sickness,28,28,29,29,30,30,32,32,The natural beauty of the countryside and the healthful action of the waves can have a calming effect ( although there 's a memorable passage in which a storm causes terrible sea sickness ) .,not suitable
87750190,it,produces,bad,effects,1,1,2,2,4,4,5,5,If it produces any bad effects I would ask my doctor about the product ( take it with you ) and let him give you an expert 's opinion .,not suitable
88459939,It,generates,bad,words,0,0,2,2,3,3,4,4,It periodically generates bad words from me .,positive
89338949,coax,provides,TERRIBLE,picture,3,3,5,5,7,7,8,8,"Anyway , the coax output provides a TERRIBLE picture & the "" zoom "" feature does not work at all .",negative
89338949,output,provides,TERRIBLE,picture,4,4,5,5,7,7,8,8,"Anyway , the coax output provides a TERRIBLE picture & the "" zoom "" feature does not work at all .",negative
90104871,weirdo,introduces,bad,movies,18,18,21,21,22,22,24,24,Elvira just is powerful on the   screen and manages to make you fall in love with that weirdo that   introduces bad horror movies on cable .,positive
91120816,it,produces,bad,effects,1,1,2,2,4,4,5,5,If it produces any bad effects I would ask my doctor about the product ( take it with you ) and let him give you an expert 's opinion .,not suitable
91572144,subject,causes,horrible,songs,29,29,31,31,33,33,34,34,"Things like Ridiculous and Without Jah , Nothing make a nice change from the normal sound , with Ghetto also especially inspirational , and Thinking About Forever takes a subject which causes some horrible songs ( the death of your mother ) and still carries it off .",not suitable
91572144,subject,causes,horrible,death,29,29,31,31,33,33,37,37,"Things like Ridiculous and Without Jah , Nothing make a nice change from the normal sound , with Ghetto also especially inspirational , and Thinking About Forever takes a subject which causes some horrible songs ( the death of your mother ) and still carries it off .",not suitable
92364263,characters,generates,boring,book,3,3,14,14,16,16,17,17,"The same tired characters with a similar plot to the author 's previous works generates a boring book , and Patricia out did herself with this one .",negative
92509842,it,produces,annoying,vibration,7,7,8,8,14,14,15,15,"3 . When the mechanism is spinning it produces a noticeable , but not annoying vibration in the desk surface .",not suitable
93431663,This,creates,bad,typography,0,0,1,1,4,4,5,5,This creates some very bad typography in certain cases .,negative
93839855,vanity,causes,terrible,things,3,3,9,9,10,10,11,11,It is her vanity that almost destroys her but causes terrible things to happen to others .,negative
93997095,game,provides,stupid,fun,3,3,5,5,8,8,9,9,"It is a game that provides simple , stupid fun on a surface level and entirely falls short of its potential for thought - provoking dynamic experience that does n't pander to the player on a near constant basis .",not suitable
94305867,Quinn,creates,bad,characters,1,1,6,6,14,14,7,7,"

 Quinn takes you in , creates characters that are never all good or bad , and then allows them to work their way into your heart and head while detailing a romance that is perfectly on point , even when it is nt .",positive
94381533,microphone,causes,horrible,screeching,1,1,10,10,11,11,12,12,The microphone picks up vibrations from the base unit and causes horrible screeching .,negative
95131092,you,causes,bad,smell,15,15,36,36,38,38,39,39,"The only other slight drawback is this is mainly for light blending and pulsing , you can not push the blender button for more than 10 seconds or so or it burns out the motor and causes a bad smell .",not suitable
95131092,it,causes,bad,smell,30,30,36,36,38,38,39,39,"The only other slight drawback is this is mainly for light blending and pulsing , you can not push the blender button for more than 10 seconds or so or it burns out the motor and causes a bad smell .",not suitable
95774146,battery,produces,annoying,tone,2,2,3,3,5,5,7,7,Low - battery produces an annoying notification tone .,negative
96742567,Power,produces,annoying,buzz,2,2,4,4,6,6,7,7,"

 - Power section produces an annoying buzz .",negative
96742567,section,produces,annoying,buzz,3,3,4,4,6,6,7,7,"

 - Power section produces an annoying buzz .",negative
97232579,it,produces,horrible,pasta,16,16,17,17,20,20,14,14,"I have the attachment for the Kitchen - Aid stand mixer but the "" pasta "" it produces is fairly horrible .",not suitable
98200870,coming,produces,sad,moments,1,1,3,3,4,4,9,9,"The coming together produces sad , funny and heartfelt moments .",positive
98439512,Kelvin,develops,frustrating,relationship,3,3,4,4,11,11,1,1,The relationship that Kelvin develops with the simulacron is haunting and frustrating and is metaphorical of all difficult human relationships .,not suitable
98567531,epilogue,provides,heartbreaking,exchanges,1,1,16,16,26,26,27,27,"The epilogue brings the story around full circle -- as only great literature can -- and provides one of the most enjoyable , fascinating , and heartbreaking exchanges of letters that you may every find in a work of literary fiction .",not suitable
98696382,script,provides,disgusting,epithets,1,1,3,3,7,7,8,8,The script also provides a string of disgusting epithets from the woman .,positive
98821605,it,creates,annoying,amount,13,13,14,14,17,17,18,18,"When the chord bounces around while you run , bike , or walk it creates a fairly annoying amount of motion / wind noise .",negative
98858238,It,creates,horrible,environment,0,0,1,1,6,6,8,8,It creates this strawman of the horrible office environment which they can rebel against in the rest of the book .,not suitable
98899878,it,creates,negative,pressure,16,16,17,17,19,19,20,20,"The first is the obvious : it is a one - hose AC , which means it creates a negative pressure in your room .",not suitable
98964634,that,causes,bad,odors,10,10,12,12,13,13,14,14,"I was worried about having to put out poison because that ALWAYS causes bad odors for a week or two after the rats eat it , die inside your walls or crawlspace and stinks the place up .",not suitable
100092464,guest,creates,bad,feelings,1,1,15,15,16,16,17,17,A guest editorial in the school 's official newspaper written by soccer goalie Alvin McCraney creates bad feelings between the two groups .,negative
100092464,editorial,creates,bad,feelings,2,2,15,15,16,16,17,17,A guest editorial in the school 's official newspaper written by soccer goalie Alvin McCraney creates bad feelings between the two groups .,negative
100123317,guest,creates,bad,feelings,1,1,15,15,16,16,17,17,A guest editorial in the school 's official newspaper written by soccer goalie Alvin McCraney creates bad feelings between the two groups .,negative
100123317,editorial,creates,bad,feelings,2,2,15,15,16,16,17,17,A guest editorial in the school 's official newspaper written by soccer goalie Alvin McCraney creates bad feelings between the two groups .,negative
101372749,she,introduces,boring,way,2,2,3,3,14,14,1,1,"The way she introduces the era and the characters is absolutely awesome and not boring at all , which was a concern of mine when I started reading .",positive
101535153,Writer,Creates,Horrible,Book,1,1,2,2,3,3,4,4,Good Writer Creates Horrible Book,negative
101838871,author,provides,sad,details,1,1,2,2,18,18,20,20,"The author provides an honest , heartfelt view of her own personal issues and interesting ( and often sad ) details about her experiences with Lay Me Down - probably best appreciated by horse lovers .",positive
101940894,one,creates,annoying,protagonist,1,1,2,2,4,4,5,5,No one creates the annoying protagonist as deliciously well as Zoe Heller .,not suitable
102156966,one,produces,annoying,noise,1,1,2,2,8,8,5,5,This one produces a slight noise ... not annoying ... but noticeable .,not suitable
102270764,slide,creates,annoying,sounds,9,9,15,15,17,17,18,18,"This is necessary because the pan does tend to slide a little bit , which creates rather annoying sounds when a dog moves around .",not suitable
103604744,it,provides,annoying,noise,11,11,12,12,20,20,15,15,"Yes , there is a track with frogs and crickets but it provides subtle background noise that is not too annoying .",not suitable
103895129,top,causes,terrible,rash,0,0,3,3,5,5,7,7,top of boot causes a terrible rub rash,not suitable
103895129,boot,causes,terrible,rash,2,2,3,3,5,5,7,7,top of boot causes a terrible rub rash,negative
104702654,product,creates,annoying,error,1,1,10,10,21,21,14,14,"The product has officially "" crapped out "" recently and creates an unusual disconnect error with the computer that is horrendously annoying but fortunately fixable ; the product received however is totally dead and the fact that it ever worked in the slightest degree is completely amazing to me as it was damaged when I had received it .",not suitable
104808929,Orion,provides,furious,vocals,0,0,1,1,6,6,22,22,"Orion provides harsh and at times furious ( "" WHY DO I STILL SEE , THIS PITIFUL WORLD HERE ? "" ) vocals which are easily understandable but still manage to remain truly vicious .",not suitable
105353488,it,produces,horrible,patter,14,14,15,15,17,17,20,20,"I do n't see how anyone could use this to do finish staining , it produces a horrible , inconsistent patter .",negative
106554896,she,begins,sad,start,8,8,9,9,13,13,14,14,"The story begins with Bryn Dawson , as she begins a new but sad start at an Oregon college .",not suitable
106801022,Walmart,provides,bad,service,5,5,6,6,7,7,9,9,"If Fishman is correct and Walmart provides bad customer service ( "" the customer often knows more than the Walmart employee """,not suitable
107760842,unrest,causes,bad,blood,16,16,21,21,22,22,23,23,It 's a detective story about a murder in dwarf community and Ankh Morpork and civil unrest which follows it and causes bad blood boiling between dwarfs and trolls .,not suitable
107930383,This,causes,bad,crimp,0,0,1,1,3,3,4,4,This causes a bad crimp .,negative
108152279,he,creates,bad,guy,27,27,28,28,31,31,32,32,"
 Colfer creates a criminal mastermind who should be in middle school , a group of fairies that are as scary as an FBI , and yet he creates no real bad guy .",not suitable
108203655,Morphine-,causes,HORRIBLE,Constipation,39,39,45,45,46,46,49,49,"I use this daily with another smooth moves product , ( Smooth Moves for Occasional Constipation - Senna ) and it is a life saver for OIC , I broke my back 5 yrs ago and am on daily Morphine- which slows down digestion and causes HORRIBLE and RELENTLESS Constipation , the COMBO of these two teas consumed daily ..",not suitable
108263560,Morphine-,causes,HORRIBLE,Constipation,39,39,45,45,46,46,49,49,"I use this daily with another smooth moves product , ( Smooth Moves for Occasional Constipation - Senna ) and it is a life saver for OIC , I broke my back 5 yrs ago and am on daily Morphine- which slows down digestion and causes HORRIBLE and RELENTLESS Constipation , the COMBO of these two teas consumed daily ..",not suitable
108729361,this,creates,horrible,wobble,39,39,40,40,42,42,43,43,"However , the tripod feels like it 's build very cheaply , A design flaw ( IMHO ) is that the tripod build with it 's thinest tube section towards the top and thickest tube at the bottom , this creates a horrible wobble ( Bogen claims that this design keeps sand away , heck , I 've never had a sand problem with my old 3021bpro , why bother ? ) .  ",not suitable
109820968,It,causes,bad,overgrowth,0,0,2,2,3,3,5,5,It really causes bad yeast overgrowth in a lot of dogs .,negative
109876915,Abuse,causes,terrible,trauma,0,0,3,3,4,4,5,5,"Abuse in childhood causes terrible trauma , and that trauma can go underground for many years , resurfacing in later life to cause distress and psychological problems until it 's addressed and dealt with .",negative
110256167,James,creates,bad,guys,1,1,2,2,12,12,13,13,Silver James creates characters that   Will touch your heart and the bad guys you 'll want to destroy with them .,positive
110372556,AC,introduces,terrible,hum,32,32,34,34,29,29,30,30,This design flaw is written about all over the Internet and Pro - ject has been completely redesigning the Debut Carbon with a new DC motor to control this terrible hum the AC motor introduces .,not suitable
110372556,motor,introduces,terrible,hum,33,33,34,34,29,29,30,30,This design flaw is written about all over the Internet and Pro - ject has been completely redesigning the Debut Carbon with a new DC motor to control this terrible hum the AC motor introduces .,not suitable
110785815,discrimination,causes,horrible,pain,10,10,11,11,7,7,8,8,"The awesome messages about acceptance and the horrible pain that discrimination causes continue in Earth Star , but the plot was even better than book one and I literally could n't read Earth Star fast enough !",not suitable
112428008,It,provides,sad,insights,0,0,1,1,3,3,4,4,"It provides some sad insights around the pathetic lives of girls in the mansion , embarrassing stories of the world 's biggest creeper Hef , and probably some small truths here and there about what really happened in this person 's life .",not suitable
112748423,relationship,develops,sad,way,11,11,12,12,17,17,9,9,These two ere destined for each other and the way their relationship develops is beautiful and times sad .,positive
113742777,design,causes,annoying,vibration,3,3,5,5,6,6,7,7,"Additionally , this design also causes annoying vibration if you choose to use this for running or moving around .",negative
114598901,Hollywood,produces,boring,tripe,33,33,34,34,30,30,31,31,""" The Banshee Chapter "" is one of those little jewels that are being dropped into the wild by the independent creators who will eventually run rings around the usual boring tripe that Hollywood produces .",not suitable
114614357,It,causes,bad,reaction,0,0,1,1,2,2,4,4,It causes bad stomach reaction with me .,negative
114923895,Ruthie,develops,bad,habits,12,12,13,13,16,16,17,17,"In an attempt to escape the harsh realities of her life , Ruthie develops some very bad habits , and makes several bad choices , one of which includes getting married at a very young age ( for the wrong reasons ) , which ultimately ends in divorce .",not suitable
115405727,what,causes,bad,taste,4,4,5,5,7,7,8,8,"I 'm not sure what causes the bad taste , but it certainly kills the initial good flavor .",negative
116067340,movie,provides,stupid,solution,3,3,4,4,7,7,1,1,The solution the movie provides is so stupid it makes me wonder if a child wrote that part of the script .,negative
116461557,Disgaea,provides,frustrating,one,0,0,1,1,8,8,9,9,Disgaea provides a relaxing game rather then a frustrating one .,positive
116905442,using,produces,annoying,sound,19,19,22,22,37,37,31,31,"Plus , the control for the ratchet by the shank gets jammed from time to time , and actually using the driver produces a wonderful muffled nails - on - scratchboard sound which can be a little annoying --- BUT the actual ratchet does work very well , with little play and fine control as other reviewers have mentioned .",not suitable
117011823,it,provides,sad,truth,21,21,22,22,24,24,25,25,"This is a story that pokes fun at businessmen , kings and so on ... but at the same time , it provides a sad truth that a lot of people miss when rushing around in life .",not suitable
117095305,annoying,provides,annoying,voice,3,3,10,10,14,14,15,15,"Okay , an annoying woman with an annoying voice also provides the even more annoying voice of a cat which is supposed to be adopted by her and her b.f .",negative
117095305,woman,provides,annoying,voice,4,4,10,10,14,14,15,15,"Okay , an annoying woman with an annoying voice also provides the even more annoying voice of a cat which is supposed to be adopted by her and her b.f .",negative
117709353,relationship,creates,frustrating,read,4,4,28,28,33,33,34,34,"Through it all the relationship of the butler and housekeeper with all its misunderstandings , talking at crosspurposes   and emotional blindness of Stevens towards Miss Kenton , creates a fascinating but somewhat frustrating read .",not suitable
117709353,butler,creates,frustrating,read,7,7,28,28,33,33,34,34,"Through it all the relationship of the butler and housekeeper with all its misunderstandings , talking at crosspurposes   and emotional blindness of Stevens towards Miss Kenton , creates a fascinating but somewhat frustrating read .",not suitable
117709353,housekeeper,creates,frustrating,read,9,9,28,28,33,33,34,34,"Through it all the relationship of the butler and housekeeper with all its misunderstandings , talking at crosspurposes   and emotional blindness of Stevens towards Miss Kenton , creates a fascinating but somewhat frustrating read .",not suitable
118225551,he,starts,annoying,speech,45,45,46,46,53,53,54,54,"

 - the story is cliche and the ending is idiotic : hoping for an alternative ending , instead of approaching the main villain you shoot him in the head with a 100 % chance to hit and without being spotted but instead of dying he starts a never - ending and very annoying speech ... plus , he says the same things you 've already heard him broadcast on the radio a hundred times before 

",not suitable
118450716,story,provides,heartbreaking,view,2,2,4,4,8,8,12,12,"An engaging story that provides an insightful , heartbreaking and ultimately hopeful view into the experience of mental illness and it 's treatment .",positive
119522096,it,creates,negative,pressure,7,7,9,9,10,10,11,11,venting a 50 square foot tent and it clearly creates negative pressure ( doors pull in ) .,negative
119767091,That,creates,terrible,dynamic,0,0,1,1,3,3,4,4,That creates a terrible dynamic where I am frustrated and it is terrible for the passion of students for science .,negative
120208020,it,produces,horrible,sound,2,2,3,3,5,5,1,1,The sound it produces is horrible !,negative
120686695,She,creates,annoying,character,0,0,1,1,7,7,4,4,"She creates a great character , really annoying and unsympathetic .",positive
121438006,that,causes,bad,odors,10,10,12,12,13,13,14,14,"I was worried about having to put out poison because that ALWAYS causes bad odors for a week or two after the rats eat it , die inside your walls or crawlspace and stinks the place up .",not suitable
121857626,book,creates,sad,stories,8,8,9,9,20,20,21,21,"There is some wonderful narrative here : the book creates its own folklore , marvellous tales , funny stories , sad stories , shocking stories , all embedded in this steam - rollering march of historical inevitability .",not suitable
121926564,piece,provides,horrible,feedback,9,9,13,13,14,14,16,16,Sadness Number Five : The keyboard is a squishy piece of latex that provides horrible tactile feedback .,not suitable
121926564,latex,provides,horrible,feedback,11,11,13,13,14,14,16,16,Sadness Number Five : The keyboard is a squishy piece of latex that provides horrible tactile feedback .,not suitable
122332051,He,provides,bad,things,0,0,9,9,36,36,37,37,"He describes each one telling what it does , provides a link to the app 's Amazon page , the developer 's website and contact information , help documents , his notes , the good and bad things about the app , and gives it a numbered score .",not suitable
122732044,which,causes,annoying,rattle,14,14,15,15,17,17,18,18,The biggest problem I had is that the band loosened from the watch body which causes an annoying rattle .,not suitable
122757486,Peter,creates,terrible,scene,0,0,2,2,4,4,5,5,Peter carefully creates the terrible scene of her murder without making us sit through the event minute by minute we know what happens and its done with love for the victim and her family .,not suitable
123261194,piece,provides,heartbreaking,evidence,2,2,6,6,7,7,8,8,This brilliant piece of documentary reporting provides heartbreaking evidence that America learned nothing from the disaster of Vietnam .,negative
123261194,reporting,provides,heartbreaking,evidence,5,5,6,6,7,7,8,8,This brilliant piece of documentary reporting provides heartbreaking evidence that America learned nothing from the disaster of Vietnam .,negative
123861792,MTV,promotes,stupid,Lavigne,18,18,28,28,32,32,34,34,"All the reviewers who gave 5 star reviews to this album have been manipulated by the idiocy of MTV , who supports this load of trash and also promotes the always - stupid Avril Lavigne ,   the even - worse than Blink 182 the utterly terrible Newfound Glory , and the pop-(crap)punk disgrace of Good Charlotte !",not suitable
123861792,MTV,promotes,terrible,Glory,18,18,28,28,46,46,48,48,"All the reviewers who gave 5 star reviews to this album have been manipulated by the idiocy of MTV , who supports this load of trash and also promotes the always - stupid Avril Lavigne ,   the even - worse than Blink 182 the utterly terrible Newfound Glory , and the pop-(crap)punk disgrace of Good Charlotte !",not suitable
124392051,curvature,causes,negative,pages,25,25,30,30,32,32,33,33,The only drawback with this particular version comes into play if you are cutting 35 mm negative rolls into four - shot strips : the curvature of the film stock causes the negative pages to curl .,not suitable
124392051,stock,causes,negative,pages,29,29,30,30,32,32,33,33,The only drawback with this particular version comes into play if you are cutting 35 mm negative rolls into four - shot strips : the curvature of the film stock causes the negative pages to curl .,not suitable
124838305,it,produces,horrible,reflection,9,9,10,10,7,7,8,8,"Do nt believe me , check the horrible reflection it produces .",negative
124879819,Bjrk,creates,heartbreaking,tunes,1,1,2,2,6,6,8,8,", Bjrk creates some groovy , heartbreaking dance tunes as well as some of the best love songs put into recording .",positive
125969956,hand,creates,disgusting,layer,8,8,9,9,11,11,12,12,If it 's even a little warm your hand creates a disgusting layer of sweat all over the mouse and it ...,negative
125969960,hand,creates,disgusting,layer,8,8,9,9,11,11,12,12,If it 's even a little warm your hand creates a disgusting layer of sweat all over the mouse and it is unusable .,negative
126591442,Logic,produces,terrible,sound,32,32,36,36,37,37,38,38,"Lows : No compressed music enhancer ( for iTunes ) , there are no virtual sound effect modes , no auto volume control for moderating the sound of commercials , and the Logic 7 sound mode produces terrible sound and is beyond worthless .",not suitable
126591442,sound,produces,terrible,sound,34,34,36,36,37,37,38,38,"Lows : No compressed music enhancer ( for iTunes ) , there are no virtual sound effect modes , no auto volume control for moderating the sound of commercials , and the Logic 7 sound mode produces terrible sound and is beyond worthless .",not suitable
126591442,mode,produces,terrible,sound,35,35,36,36,37,37,38,38,"Lows : No compressed music enhancer ( for iTunes ) , there are no virtual sound effect modes , no auto volume control for moderating the sound of commercials , and the Logic 7 sound mode produces terrible sound and is beyond worthless .",not suitable
126803071,Photo,produces,terrible,background,0,0,3,3,5,5,6,6,"Photo gallery app produces a terrible background based on one of your photos 
 ... etc ... 

",not suitable
126803071,gallery,produces,terrible,background,1,1,3,3,5,5,6,6,"Photo gallery app produces a terrible background based on one of your photos 
 ... etc ... 

",not suitable
126803071,app,produces,terrible,background,2,2,3,3,5,5,6,6,"Photo gallery app produces a terrible background based on one of your photos 
 ... etc ... 

",not suitable
126873584,putting,causes,annoying,skips,8,8,15,15,16,16,17,17,What the manual does not say is that putting it in the right pocket still causes annoying skips .,not suitable
126903309,it,produces,annoying,interference,17,17,18,18,22,22,23,23,"The mic in my Beats Studio headphones does not work when using this adapter , furthermore , it produces a loud and annoying interference on the phone line .",not suitable
126991100,SyFy,creates,horrible,movies,8,8,9,9,6,6,7,7,It 's actually worse than the horrible movies SyFy creates .,negative
127693022,member,starts,terrible,mischief,6,6,18,18,20,20,21,21,"Soon , though , the new member of the family shows a maturity well beyond her years and starts making terrible mischief with an escalating maliciousness that knows no boundaries , manipulating every member of the family to turn against each other and soon involving herself in real ( as opposed to merely psychological ) violence .",not suitable
127693022,family,starts,terrible,mischief,9,9,18,18,20,20,21,21,"Soon , though , the new member of the family shows a maturity well beyond her years and starts making terrible mischief with an escalating maliciousness that knows no boundaries , manipulating every member of the family to turn against each other and soon involving herself in real ( as opposed to merely psychological ) violence .",not suitable
128968190,thinking,creates,bad,book,10,10,12,12,14,14,15,15,"And he points out that , unlike literature where bad thinking merely creates a bad book , ` bad architecture is a frozen mistake writ large ' .  ",not suitable
130595802,it,creates,annoying,triangles,4,4,5,5,16,16,7,7,"Deducted a star because it creates little triangles of fat at the armpit , which are annoying .",negative
130639646,screen,causes,annoying,effect,2,2,41,41,48,48,44,44,"The enclosed screen protector is durable , masks fingerprints , diffuses ambient light , reduces glare , but also clarity , especially of the crispiest screens , due to the finish and the increasing accumulation of the invisible fingerprints , and causes the rainbow effect that might be annoying .",not suitable
130639646,protector,causes,annoying,effect,3,3,41,41,48,48,44,44,"The enclosed screen protector is durable , masks fingerprints , diffuses ambient light , reduces glare , but also clarity , especially of the crispiest screens , due to the finish and the increasing accumulation of the invisible fingerprints , and causes the rainbow effect that might be annoying .",not suitable
131215954,visit,results,terrible,mutant,5,5,11,11,14,14,15,15,"Instead of this , a visit to a neighboring genetic center results in a terrible mutant .",not suitable
131878065,It,causes,bad,problems,0,0,10,10,11,11,12,12,"It 's such a stupid omission , and of course causes bad problems down the road for others .",negative
132852785,it,creates,bad,effects,4,4,6,6,8,8,10,10,"In any event , it certainly creates no bad health effects for me and is truly delicious .",positive
133100179,This,causes,annoying,rattle,0,0,10,10,13,13,14,14,This also makes the holster very top - heavy and causes a very annoying rattle .,not suitable
133500844,It,invokes,terrible,feeling,0,0,1,1,5,5,6,6,"It invokes a bunch of terrible feeling of abuse , loss , betrayal and worse .",negative
133765544,it,promotes,bad,behavior,21,21,22,22,27,27,28,28,"It is written by loosers with mister hand puppets near their laps as they write the script , and additionally , it promotes neglectful parenting , and bad behavior in kids !  ",not suitable
133843228,This,creates,annoying,noise,0,0,1,1,7,7,4,4,This creates a squeaking noise that 's annoying .,negative
134266934,Cody,causes,stupid,sh*t,0,0,1,1,5,5,6,6,Cody causes some really unnecassary stupid sh*t to happen and mess with Bo and Jax 's paradise .,not suitable
134649969,pedal,produces,terrible,hiss,58,58,59,59,53,53,55,55,"I tried every which way under the sun to hook this up from different power supplies , cables , new battery , pedal board location , buffered/ not buffered , straight from guitar to amp   etc . etc . and for the life of me I can not get rid of this terrible digital hiss that this pedal produces , even when off and in supposedly true bypass mode .",not suitable
134649972,pedal,creates,annoying,noise,5,5,6,6,9,9,3,3,Unfortunately the white noise this pedal creates is just annoying .,negative
134920534,guitar,provides,furious,performance,2,2,17,17,22,22,23,23,"This bass guitar rendition of ' Flight of The Bumblebee ' by Nikolai Rimsky - Korsakov , provides an amazingly passionate and furious performance basically unheard of until now , taking the bass guitar into incredible feats .",not suitable
134920534,rendition,provides,furious,performance,3,3,17,17,22,22,23,23,"This bass guitar rendition of ' Flight of The Bumblebee ' by Nikolai Rimsky - Korsakov , provides an amazingly passionate and furious performance basically unheard of until now , taking the bass guitar into incredible feats .",not suitable
134920534,Flight,provides,furious,performance,6,6,17,17,22,22,23,23,"This bass guitar rendition of ' Flight of The Bumblebee ' by Nikolai Rimsky - Korsakov , provides an amazingly passionate and furious performance basically unheard of until now , taking the bass guitar into incredible feats .",not suitable
135434416,this,produces,bad,distortions,15,15,16,16,18,18,20,20,There is an option to use D - lighting once the picture is taken however this produces some bad color distortions .,not suitable
135590236,doll,introduces,sad,child,4,4,5,5,7,7,8,8,A well - loved doll introduces a sad child to a foster mom .,not suitable
135855536,author,creates,disgusting,character,6,6,7,7,11,11,9,9,It 's always interesting when an author creates a character so disgusting and reprehensible that you actually skip pages so you do n't have to read about him .,not suitable
135866873,nobody,develops,bad,case,17,17,19,19,21,21,22,22,"Max , played by Jamie Foxx , is a geeky technician at Oscorp , a pushed around nobody who develops a bad case of hero worship when Spider - Man saves him from being crushed by a car in the opening scene ; later Max will fall into a vat of enhanced electric eels and gain the power to command electricity ( not to mention turning blue ) .  ",not suitable
136566519,It,causes,horrible,buzzing,0,0,1,1,2,2,3,3,It causes horrible buzzing on the recorded video .,negative
136706641,Gregori,cultivates,bad,boy,0,0,17,17,19,19,21,21,"Gregori is a multi - media young artist - paintings , sculpture , and more , and cultivates a bad - boy persona that Wren sees right through , but also does n't judge ; she understand it 's necessary for him to put on a mask as artiste from time to time .",not suitable
136734637,He,cultivates,bad,boy,0,0,1,1,3,3,4,4,He cultivates a bad boy persona that people come to expect from him .,negative
137003729,This,creates,terrible,effect,0,0,1,1,3,3,7,7,This creates a terrible blurring - grainy effect that makes the photos only usable full size .,negative
137138356,Which,creates,frustrating,dichotomy,0,0,1,1,4,4,5,5,Which creates a somewhat frustrating dichotomy of loving the mysterious nature of the character while at the same time wanting to know more about the character 's past .,not suitable
137153467,Poverty,creates,bad,conditions,0,0,1,1,5,5,6,6,Poverty creates slums and other bad conditions .,negative
137518046,prose,creates,sad,recollections,2,2,3,3,10,10,13,13,"His graceful prose creates vivid images and warm , often sad , meaningful recollections of folks trying to live fully and meaningfully .",not suitable
138587164,it,produces,terrible,sound,8,8,17,17,19,19,20,20,"
 - The Center speaker is laughable , it ca n't weigh more than a pound and produces a terrible sound .",not suitable
138801420,she,creates,unhappy,hero,7,7,8,8,11,11,14,14,"The issue with this story is that she creates a very unhappy , bitter hero who suddenly succumbs to love .",negative
138809359,it,produces,bad,bokeh,5,5,9,9,10,10,11,11,"And , of course , it never , ever produces bad bokeh when used properly .",not suitable
139302473,it,produces,bad,coffee,14,14,15,15,18,18,13,13,"So while the thought of having coffee on demand is appealing , the coffee it produces is very bad .",negative
139876409,This,creates,bad,hum,0,0,1,1,3,3,5,5,"This creates very bad line hum , unless the mini - plug is tightly secured .",not suitable
140133247,Playing,produces,annoying,stuttering,1,1,5,5,6,6,7,7,Playing the final track produces annoying stuttering close to the end of the work .,negative
140364723,song,invokes,heartbreaking,tales,7,7,9,9,15,15,16,16,Never Let Me Go is a beautiful song that invokes images of dramatic scenes or heartbreaking tales .,positive
141952518,lens,creates,terrible,vignette,1,1,2,2,4,4,5,5,The lens creates a terrible vignette and behaves like a fish - eye lens .,not suitable
143161518,it,produces,terrible,pictures,11,11,24,24,25,25,26,26,"So , on my lenses attached to a Nikon D5100 , it does exactly opposite of what it is suppose to do , and produces terrible pictures .",not suitable
143798088,she,develops,bad,habits,16,16,17,17,19,19,21,21,I just got a bigger dog and going to buy a bigger one for her before she develops any bad walking habits as my other dog did,not suitable
143982493,it,provides,bad,content,10,10,11,11,14,14,7,7,"This book is not bad , the content and templates it provides are not bad , but they are not something I would use in real life .",negative
144065651,author,provides,bad,writing,1,1,2,2,5,5,6,6,The author provides examples of bad writing and how to fix it .,not suitable
144079562,SmartAUTO,creates,horrible,photos,7,7,12,12,13,13,14,14,I 've said it before though : SmartAUTO on the newer models creates horrible photos indoors .,not suitable
144251405,plastic,creates,horrible,noise,1,1,3,3,4,4,6,6,all plastic construction creates horrible rattling noise,negative
144251405,construction,creates,horrible,noise,2,2,3,3,4,4,6,6,all plastic construction creates horrible rattling noise,negative
144298208,that,yields,bad,results,4,4,5,5,7,7,8,8,I tried eyeballing but that yields equally bad results as using the guidelines .,negative
145157099,light,causes,bad,glare,11,11,12,12,15,15,16,16,"The only reason for 4 stars is during the day the light causes a pretty bad glare on the screen , but we mainly watch TV after dark so it 's not too big of a problem .",not suitable
145381284,sound,creates,sad,mood,2,2,3,3,5,5,9,9,"The whole sound creates a sad , yet angry mood .",negative
